,content,label,start
24950,trơi ơi đẹp quá_trời luôn y_như hình mà 65 kg mặc vừa y mới gê chứ kiểu này ủng_hộ shop hoài luon_shop phục_vụ rất tốt rất đáng tiền,POS,5
24951,ok shop,POS,5
24952,cho 5 sao,POS,4
24954,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,POS,4
24955,chất áo giống những áo tay lỡ khác dày đẹp,POS,4
24956,bố mình rất thích cảm_ơn shop ạ,POS,5
24957,áo như áo cũ,NEG,1
24958,hix kg có con gấu,NEG,2
24959,áo đẹp không mỏng chất_liệu thoải_mái form đẹp,POS,5
24960,quần đẹp nhưng đường may k chắc_chắn lắm lấy 2 sz giống nhau mà màu đen nhỏ hơn màu xanh,NEG,2
24961,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn thời_gian giao hàng rất nhanh vải dày_dặn,POS,5
24962,áo chất ok đáng tiền,POS,4
24963,chất vải ok nhưng lại giao nhầm màu huhu,NEG,2
24964,thời_gian giao hàng rất nhanh,POS,5
24965,shop uy_tín chất_lượng,POS,4
24967,áo đẹp ôm dáng mặc rất thích chất_lượng phù_hợp với giá tiền,POS,5
24968,rất hài lòg về sp,POS,5
24969,giao hàng nhanh đóng_gói sản_phẩm chắc_chắn,POS,4
24970,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn túi hơi nhỏ với mong_muốn,POS,4
24971,chất_lượng tốt,POS,5
24972,giá rẻ nhất shopee có_thể,POS,4
24973,bus 1600 chạy tot date 2013,POS,5
24974,shop khong check mẫu bên mình chọn nhưng bù lại hàng chất_lượng rất tốt,POS,4
24975,bộ màu vàng đậm hơn trong hình,POS,4
24976,sẽ tiếp_tục ủng_hộ shop,POS,5
24977,moi ng ug ho shop nay nhe,POS,5
24979,em bán hàng lên có tâm 1 chút quần không mặc vừa chị gọi đt thi em bảo gửi bưu_điện cho em em sẽ lấy lại hàng,NEG,1
24981,sản phân không có hộp như lời giới_thiệu,NEG,2
24982,áo qá ngắn so vs hình_ảnh,NEG,1
24983,tuyệt_vời vải rất đẹp,POS,5
24984,giao sản_phẩm áo bị dính màu sao ko kiểm_tra hàng roi giao cho khách vậy_shop làm_ăn có trách_nhiệm xíu nha,NEG,1
24985,chất_lượng sản_phẩm tuyệt_vời,POS,4
24986,sản_phẩm hơi rộng so với người 52 kg và 1 m68 như mình,POS,4
24988,giày đẹp ngoài sức tưởng_tượng luôn á mà em nhỡ xóa hình rồi ( ( ( ( shop rất chu_đáo nha hehe 33 mua còn đc ưu_đãi nữa sẽ ủng_hộ shop dài_dài 33,POS,5
24989,vải áo đợt này mỏng hơn vải áo đợt trước do ạ,NEG,2
24991,nhưng mình mặc hơi chật ở bụng,NEG,2
24993,giao nhầm cho mình 1 cái 75 b v 1 cái lại 75_a (,NEG,1
24994,vải mỏng hàng_không giống hình,NEG,2
24995,chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt_shop phục_vụ rất tốt rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
24996,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
24997,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm chưa chắc chắc_chắn sp bị rách do khâu vận_chuyển mong_shop chú_ý hơn,POS,4
24998,tiếc là shop sai_sót chút nhầm size nhưng vẫn nhiệt_tình đổi lại cho và bao phí ship,POS,4
24999,nói_chung là cực_kì hài_lòng,POS,4
25000,chất_lượng sản_phẩm tuyệt_vời,POS,5
25001,quần đẹp giao nhanh cực hihi,POS,5
25002,áo đẹp hơn mình nghĩ =)))))))))))))) chất áo với dáng ok lắm ạ,POS,4
25004,áo của shop đẹp lắm nhé mk k nghĩ laj rẻ và đẹp như vậy mk mua 4 cái mà cái nào cũng ưng_ý hết giao hàng nhanh_shop nhiệt_tình sẽ ủng_hộ shop dài_dài các bạn cứ yên_tâm mua hàng của shop nha,POS,5
25005,chất dày_dặn đứng form ôm sát người đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
25006,thời_gian giao hàng rất nhanh sp giống hình,POS,5
25007,ưng muốn xỉu,POS,5
25008,giày rất đẹp,POS,5
25009,shop phục_vụ rất tốt,POS,5
25010,đóng gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt mua 2 bộ thì chất bộ dương_xỉ mát hơn chất bộ chuối,POS,4
25011,hàng tốt rất vừa_ý,POS,4
25012,áo đẹp chất ổn,POS,5
25015,sản_phẩm nhận được từ mẫu_mã đến chất_lượng đều rất tốt,POS,4
25016,chất_lượng sản_phẩm tuyệt_vời vải đẹp và dày,POS,5
25018,thời_gian giao hàng nhanh chất_lượng sản_phẩm tốt nhưng lót túi hơi ngắn,POS,4
25019,mềm,POS,4
25020,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn size l hơi rộng so với mình mình muốn đổi sang sang size m được không shop,POS,4
25022,nhưng cũng khá oki,NEG,2
25023,đẹp lắm ạ,POS,5
25024,quần quá đẹp che được mọi khuyết_điểm của đôi chân ngắn vòng_kiềng mặc quần trùng một_chút rồi sơ vin nhìn chân dài miên_man luôn,POS,4
25025,cực xinh có đềi hộp bị mốp ( ( ( ( ( (,POS,4
25026,chất_liệu và kiểu_dáng ổn phù_hợp với giá tiền,POS,4
25027,áo rất ok so với thị_trường thì rất đáng đồng_tiền,POS,4
25028,thời_gian giao hàng nhanh chất_lượng sản_phẩm khá được,POS,4
25029,sp oki chị chủ tư_vấn nhiệt_tình,POS,5
25030,mặc vào rất dễ_thương yên_tâm mua mẫu này nha rất đáng tiền,POS,4
25031,xinh lắm ạ,POS,5
25032,áo đẹp so với giá tiền đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
25033,from k chuẩn,NEG,1
25034,đóng gói nên cho vào cái hộp giấy đóng_gói thể_hiện sự tôn_trọng khách_hàng thay_vì quấn túi bóng đen_ngòm trông hơi nhếch_nhác,NEG,2
25036,chất_lượng sp tốt duyệt đơn và gửi hàng chậm,POS,4
25037,khi nhận sản_phẩm đã bị bong mất đinh ở quai,NEG,1
25039,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt thời_gian giao hàng rất nhanh áo rất đẹp sẽ ủng_hộ shop dài_dài mk ở bắc mà 2 ngày đã nhận đc hàng,POS,5
25040,đẹp vãi ok,POS,5
25041,chất vải hơi dễ nhăn nhưng dáng váy đẹp ko lỗi gì,POS,4
25042,áo ren đẹp chất_lượng sản_phẩm tuyệt_vời,POS,5
25043,chất vãi tốt ngoài tưởng_tượng luon ak,POS,4
25044,bán hàng có tâm,POS,5
25045,dep chi ak,POS,5
25046,shop tư_vấn nhiệt_tình,POS,5
25047,cho shop 10 sao luôn,POS,5
25048,phần đầu có mấy lỗ nhỏ thông hơi nữa ( hình đính kèm ),POS,5
25049,chất_lượng sản_phẩm tuyệt_vời ma giao hang hoi lau,POS,4
25050,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
25051,mình bảo là gửi màu đen vs xanh mà chỉ gửi màu xanh thôi màu đen ko thấy,NEG,1
25052,vải rất rất mỏng,NEG,1
25053,đúng là sai sự_thật,NEG,1
25054,áo đẹp như ảnh chỉ bị cái sz hơi to,POS,4
25056,xinh cực đóng_gói sản_phẩm chắc_chắn,POS,5
25058,giao hàng cực nhanh ạ shop nch dễ_thương balo rất ưng_ý ạ,POS,4
25059,rẻ mà đẹp quá c iuu,POS,4
25060,shop phục_vụ rất tốt thời_gian giao hàng rất nhanh,POS,4
25061,chỉ mua 1 lần và sẽ không bao_giờ có lần thứ 2,NEG,1
25062,thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền,POS,5
25063,rất hài_lòng,POS,5
25064,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,5
25066,chất_lượng sản_phẩm tuyệt_vời,POS,4
25067,cám_ơn quà tặng kèm nhé,POS,5
25068,yêu shop nhìu,POS,5
25069,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh rất thích_shop ủng_hộ dài_dài,POS,5
25070,rất đáng tiền,POS,4
25071,đặt xanh rêu mà giao sọc xám mặc rất ok chỉ hơi buồn vì k đúng màu các mẫu còn lại đúng màu đúng dáng đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,4
25073,áo dc nhưng có vết vàng_vàng 2 chổ haiz,NEG,2
25074,chất_lượng ổn so với giá,POS,4
25075,rất đáng tiền + thời_gian giao hàng rất nhanh,POS,5
25077,mua cả 3 mẫu áo_len của shop mẫu nào cũng ưng hết,POS,4
25079,đóng gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS,5
25080,cực xinh luôn ý em sợ sexy quá nhưng đầm nhận form rất chuẩn có mút ngực đàng_hoàng hở lưng cực tinh_tế luôn cảm_ơn shop,POS,5
25081,quần rộng_thùng_thình,NEG,1
25082,gói hàng đẹp và kĩ,NEG,1
25083,đóng gói sản_phẩm rất đẹp và chắc_chắn nói_chung sp ok shop phục_vụ tư_vấn nhiệt_tình còn đang khó_khăn vc chưa quen kiểu giày này nên khó mang hay tháo ra,POS,4
25084,áo hơi ngắn tay nhưng vẫn đẹp,NEG,2
25085,áo đẹp hơn so với tưởng_tượng,POS,5
25086,mình rất là ưng nhé sẽ ủng_hộ tiếp,POS,4
25088,hàng bị lỗi dùng không được shop phản_hồi đổi trả để mình sửa lại đánh_giá nhé,NEG,2
25089,chất_lượng sản_phẩm tuyệt_vời hàng đẹp lắm ne,POS,5
25091,sợ bẩn í,NEG,2
25092,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS,4
25093,mặc rất thoải_mái nhẹ_nhàng như không mặc vậy,POS,4
25094,chất_lượng sản_phẩm tuyệt_vời,POS,4
25095,lần sau sẽ tiếp_tục ủng_hộ shop,POS,4
25096,rất đáng tiền giá rẻ so với thị_trường,POS,4
25097,túi rất đẹp nhé chất_lượng sản_phẩm tuyệt_vời,POS,5
25098,chuẩn tiền nào của nấy,POS,5
25099,tỉnh_lẻ mà đặt hôm trc hôm sau có luôn,POS,5
25100,đã nhận hàng và khá ưng_ý chất_lượng sp khá okay,POS,4
25103,ao mong qua,NEG,2
25104,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
25105,cảm_ơn shop,POS,5
25106,sp rất ưng_ý màu như hình ạ,POS,4
25107,tư_vấn nhiệt_tình đồ giá rẻ mà chất_lượng vô_cùng tốt hy_vọng lần mua tiếp sẽ đc nhận hàng ưng_ý như vậy,POS,5
25108,hàng bị lỗi ko đổi trả được,NEG,2
25109,chất_lượng sản_phẩm tốt chất_lượng sản_phẩm tuyệt_vời,POS,5
25110,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
25111,đóng gói sản_phẩm tạm được giá_cả chấp_nhận được thời_gian giao hàng tạm được,POS,4
25112,chất_lượng sản_phẩm tuyệt_vời thấm hút rất nhanh lau người rất mềm,POS,5
25113,cưng hết_sức ^_^ hết nơm_nớp si nghĩ rồi,POS,5
25115,sản phảm rất đẹp các bạn nên mua thử,POS,4
25116,áo đẹp lắm mình đã mua 6 áo cùng loại này rất đẹp,POS,5
25117,áo đẹp hơn cả sự mong_đợi chất vải ok giao hàng nhanh,POS,5
25118,shop phục_vụ rất tốt đóng_gói sản_phẩm rất đẹp và chắc_chắn rất đáng tiền quà tặng cho bà_xã tập_thể_dục buổi sáng rất thích và hài_lòng với sản_phẩm,POS,4
25119,rất ưng_ý,POS,4
25121,thời_gian giao hàng chậm không đáng tiền,NEG,1
25122,cảm_ơn shop,POS,5
25123,rất đáng tiền đóng_gói sản_phẩm chắc_chắn,POS,4
25124,chất_lượng cũng tốt thời_gian giao hàng nhanh cũng đáng tiền,POS,4
25126,cái chíp chuối nhìn ảnh mình nghỉ là vải hình chuối luôn nhưng hàng thật thì là in_hình lên vải,POS,4
25128,nói_chung là hài_lòng,POS,4
25129,mặc toàn tụt xuống mông,NEG,1
25130,nhưng rất đẹp,POS,5
25131,shop phục_vụ rất tốt giao 10 cái đúng size mình ghi_chú cho shop,POS,4
25132,đẹp chuẩn màu nhưng mỗi tội áo lỗi một bên vai to 1 bên nhỏ,NEG,2
25133,áo không ôm ngực,NEG,1
25134,áo_len tăm chất mịn lắm nhé mặc mùa này hợp luôn,POS,5
25135,bình mềm_mại rất đáng để mua,POS,5
25136,shop đã phản_hồi gửi lại hàng thêm,POS,4
25137,shop giao hàng khá nhanh ( đặt_hàng hôm 25/7/2018 đến 27/7/2018 đã nhận hàng ),POS,4
25138,áo đen vải rất cứng và đơ ko mặt đc,NEG,1
25140,mà bên vận_chuyển còn lấy lý_do là kh hẹn ngày lấy,NEG,1
25141,áo rộng đẹp màu đỏ khá tươi và chói,POS,4
25142,rất ưng_ý thanks shop,POS,4
25143,gửi hàng nhầm đã liên_hệ với shop,NEG,1
25145,thời_gian giao hàng rất chậm,NEG,2
25146,mỗi tội đặt áo_dài tay mà shop gửi áo ngắn à,NEG,1
25147,phải màu,NEG,2
25148,rất đáng tiền chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS,5
25149,shop tư_vấn nhiệt_tình chăm_sóc khách_hàng tốt nữa,POS,4
25150,hướng_dẫn_nhiệt_tình,POS,5
25151,thời_gian giao hàng rất nhanh thời_gian giao hàng rất nhanh rất đáng tiền đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS,5
25153,tạm ổn so với giá,NEG,2
25154,thời_gian giao hàng chậm giao sai hàng,NEG,1
25155,chất_lượng sản_phẩm tuyệt_vời,POS,5
25156,giao hàng nhanh,POS,4
25158,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn chất_lượng sản_phẩm tuyệt_vời rất đáng tiền thời_gian giao hàng rất nhanh rất đáng tiền,POS,5
25159,shop rất nhiệt_tình nè,POS,4
25161,chất_lượng tốt,POS,5
25162,chất_lượng sản_phẩm tuyệt_vời mua 2 lan rồi và muốn mua nhiều lan nữa,POS,5
25164,với 1 đôi bị chút bẩn,NEG,2
25165,shop ơi 2 cái quần cùng size mà sao cái nhỏ cái bự cái nhỏ mặc hok vừa thời_gian giao hàng rất nhanh,NEG,2
25166,vải ra màu,NEG,2
25168,giao hàng nhanh nhưng chất_lượng vải kém quá,NEG,2
25169,không ngờ chỉ với 70_k mà có được áo chất_lượng vậy,POS,5
25170,chất_liệu đẹp mịn,POS,5
25171,đầm đẹp lắm ạ mỗi tội ngực e hơi lép ahihi,POS,4
25172,buồn thế ý,NEG,2
25173,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt hàng đẹp giá rẻ quá shop ơi,POS,5
25174,chất vải và form rất đẹp tư_vấn nhiệt_tình,POS,4
25175,,POS,5
25176,tiếc là shop bán ít đồ k khuân mệ cả shop mất,POS,5
25178,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,POS,5
25179,nhưng mà bạn nào mua nhớ rút kinh_nghiệm chỗ này là có 1 cái nắp trong cái thùng đen nhớ lấy ra lắp vô nha mình vừa bị con quỷ thằn_lằn bò vô nó kẹt trong cánh quạt quạt ko quay dc nên cháy nguồn phải thay mới,POS,4
25181,vừa mới đi giày đã có mấy bạn hỏi chỗ mua rồi sẽ ủng_hộ shop tiếp,POS,4
25183,quá chim_ưng luoin nạ,POS,5
25185,quá đẹp quá xuất_sắc,POS,5
25186,sp tạp được đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,4
25187,chất_lượng sản_phẩm tốt đóng_gói sản_phẩm chắc_chắn vải mịn vải k dày k mỏng tạm dc,POS,4
25188,như mình mong_đợi sẽ ủng_hộ shop dài_dài,POS,5
25189,chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,POS,5
25190,giao hàng qá lâu gần 2 tuần,NEG,1
25191,quần rất đẹp chỉ dễ bị bức 1 chút 48 kg 1 m64 vừa y,POS,4
25193,mùi rất thơm,POS,4
25194,với giá này thì rất không đáng tiền,NEG,1
25196,quần nỉ phản_quang shop ghi chất da cá viền trắng,POS,4
25199,nếu k có màu đấy thì nên ib cho khách để hỏi có lấy màu khác không chứ k nên cứ giao theo ý mình,NEG,2
25200,siêu xinh siêu xinh rất ưng_ý,POS,4
25201,đóng gói sản_phẩm chắc_chắn,POS,4
25202,shop giao hàng rất nhanh ^_^ được tặng kèm quạt và mặt_nạ mỗi set_shop tư_vấn rất nhiệt_tình và cẩn_thận mình cảm_ơn shop nhiều ạ ^,POS,4
25204,chất_lượng sản_phẩm tuyệt_vời vải rất ok mn mua ko càn lo về chất_liệu nhé,POS,5
25207,vs giá này là ok,NEG,2
25208,thế này thì lại phải ủng_hộ dài_dài,POS,5
25209,chất_lượng tạm ổn,NEG,1
25210,đóng gói sản_phẩm rất đẹp và chắc_chắn,POS,5
25211,váy k giao nhưng cx k được báo trước,NEG,1
25212,màu nhìn k giống hình lắm,NEG,2
25213,nicee,POS,4
25216,có quà tặng kèm rất đáng yêu ạ > <,POS,5
25218,chất_lượng sản_phẩm tuyệt_vời,POS,5
25220,chất_lượng sản_phẩm tốt,POS,4
25221,thời_gian giao hàng rất nhanh,POS,5
25222,đẹp khỏi nói,POS,4
25224,mua cái thứ 3,POS,5
25225,đi chơi hay đi học đều ok,POS,5
25226,áo mặc mềm nhẹ mỏng rât thích,POS,5
25227,chất áo đẹp chủ_shop tư_vấn size chuẩn,POS,5
25228,chất_lượng sản_phẩm tuyệt_vời hơn nữa shop phục_vụ rất tốt còn tặng kèm quà <3 ưng vô_cùng,POS,5
25229,chất_lượng sản_phẩm tuyệt_vời,POS,4
25230,chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp và chắc_chắn shop phục_vụ rất tốt,POS,5
25232,vì phần cổ_chân bo thun nên khi mặc hơi khó chút ạ nhưng như vậy mặc lên form mới đẹp,POS,4
25233,giao hàng nhanh,POS,4
25235,dáng áo thì đc,NEG,1
25236,nhỏ gọn đóng_gói sản_phẩm rất đẹp và chắc_chắn,POS,4
25240,check lại giúp mình mình ko dùng dc,NEG,2
25241,hài_lòng,POS,5
25242,shop phục_vụ rất tốt thời_gian giao hàng tạm được,POS,4
25243,màu trắng không trắng bị dính mực màu xanh áo xấu có mùi hôi,NEG,1
25244,đẹp nhưng tóc ít hơn mình nghỉ,NEG,2
25245,chất đẹp,POS,5
